title,price,sold,location,link,category_link
Macaroni Cuck Keripik Usus Pedas Daun Jeruk Kemasan Reguler 80gr,10.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Macaroni-Cuck-Keripik-Usus-Pedas-Daun-Jeruk-Kemasan-Reguler-80gr-i.20268692.2307423153?sp_atk=dbcb2715-b58a-493f-aae4-adbe73769d4f&xptdk=dbcb2715-b58a-493f-aae4-adbe73769d4f,https://shopee.co.id/Makanan-Minuman-cat.11043451
Baso Aci Ayam Suir Enak | Makanan Instan Murah | HALAL,6.999,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/Baso-Aci-Ayam-Suir-Enak-Makanan-Instan-Murah-HALAL-i.545776603.12516690706?sp_atk=994b5146-e117-469b-a743-8b40e61b5304&xptdk=994b5146-e117-469b-a743-8b40e61b5304,https://shopee.co.id/Makanan-Minuman-cat.11043451
Oelek Paket 2 Bebas Pilih / Iga Emplok / Cakalang Balado / Cumi Cabe Ijo / Ayam Kecombrang / Lauk Siap Saji,75.600,"5,7RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Oelek-Paket-2-Bebas-Pilih-Iga-Emplok-Cakalang-Balado-Cumi-Cabe-Ijo-Ayam-Kecombrang-Lauk-Siap-Saji-i.274272153.19795400463?sp_atk=2beac4f1-72e4-48c6-9e7b-8fd7f90bbed7&xptdk=2beac4f1-72e4-48c6-9e7b-8fd7f90bbed7,https://shopee.co.id/Makanan-Minuman-cat.11043451
BASRENG VIRAL 1KG / BASRENG BUMBU MELIMPAH,33.750,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/BASRENG-VIRAL-1KG-BASRENG-BUMBU-MELIMPAH-i.150987228.6296293556?sp_atk=2bd954a8-e427-47d0-b7f3-642dc1d6682f&xptdk=2bd954a8-e427-47d0-b7f3-642dc1d6682f,https://shopee.co.id/Makanan-Minuman-cat.11043451
Sedaap Mie Instan Goreng Isi 5 Bag 90 gr,14.900,10RB+ Terjual,KAB. DELI SERDANG,https://shopee.co.id/Sedaap-Mie-Instan-Goreng-Isi-5-Bag-90-gr-i.64474495.3112817651?sp_atk=305c7d0b-f3d7-4fce-8793-de9752f4b3b4&xptdk=305c7d0b-f3d7-4fce-8793-de9752f4b3b4,https://shopee.co.id/Makanan-Minuman-cat.11043451
[READY MEDAN] Keripik Pisang Coklat Lumer Matcha Greentea Banana Chocomelt Coklat Lumer Free Sumpit,12.500,10RB+ Terjual,KOTA MEDAN,https://shopee.co.id/-READY-MEDAN-Keripik-Pisang-Coklat-Lumer-Matcha-Greentea-Banana-Chocomelt-Coklat-Lumer-Free-Sumpit-i.354166720.23552754102?sp_atk=d8a6c12f-a738-4e93-9136-178041b920bf&xptdk=d8a6c12f-a738-4e93-9136-178041b920bf,https://shopee.co.id/Makanan-Minuman-cat.11043451
Yummy Bites Pancake & Waffle Mix 130g Pancake And Waffle mix,16.999,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Yummy-Bites-Pancake-Waffle-Mix-130g-Pancake-And-Waffle-mix-i.2938811.20658876289?sp_atk=18555b48-f4f8-43df-8626-b91066b67ba1&xptdk=18555b48-f4f8-43df-8626-b91066b67ba1,https://shopee.co.id/Makanan-Minuman-cat.11043451
FINNA SPRING ROLL PASTRY 125mm x 125mm 50 lembar HALAL /  Finna Kulit Lumpia,10.450,10RB+ Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/FINNA-SPRING-ROLL-PASTRY-125mm-x-125mm-50-lembar-HALAL-Finna-Kulit-Lumpia-i.160072588.3992080366?sp_atk=8b561c0d-c9a8-41f3-9067-730d0a52b137&xptdk=8b561c0d-c9a8-41f3-9067-730d0a52b137,https://shopee.co.id/Makanan-Minuman-cat.11043451
Roti Panggang Aoka/Roti Gulung Aoka ( 1 pcs ),2.168,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Roti-Panggang-Aoka-Roti-Gulung-Aoka-(-1-pcs-)-i.36702902.22533965770?sp_atk=be1b8866-f672-4877-af61-52ff9552b0ae&xptdk=be1b8866-f672-4877-af61-52ff9552b0ae,https://shopee.co.id/Makanan-Minuman-cat.11043451
Cadbury Dairy Milk Cokelat Sharebag Isi 18 x 2,39.800,9RB Terjual,KOTA BEKASI,https://shopee.co.id/Cadbury-Dairy-Milk-Cokelat-Sharebag-Isi-18-x-2-i.20090785.23078293148?sp_atk=c70c6f92-be19-4003-bc81-09d3e5f961c5&xptdk=c70c6f92-be19-4003-bc81-09d3e5f961c5,https://shopee.co.id/Makanan-Minuman-cat.11043451
Cuangki Tahu Kering Kuah Original Dan Keju Terenak (Cuanki Lite Cup),14.999,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/Cuangki-Tahu-Kering-Kuah-Original-Dan-Keju-Terenak-(Cuanki-Lite-Cup)-i.409367834.16779178543?sp_atk=92169924-2423-4810-970e-b0a8cd427784&xptdk=92169924-2423-4810-970e-b0a8cd427784,https://shopee.co.id/Makanan-Minuman-cat.11043451
FREE EBOOK BUMBOO Kaldu Asli Bumbu Bunda BB Booster Kaldu Anak MPASI - No MSG - Tanpa Gula & Garam - Bahan Alami - Tambahan Sayur Asli penambah Nafsu Makan Penambah Berat Badan BB Booster MPASI Bayi,25.800,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/FREE-EBOOK-BUMBOO-Kaldu-Asli-Bumbu-Bunda-BB-Booster-Kaldu-Anak-MPASI-No-MSG-Tanpa-Gula-Garam-Bahan-Alami-Tambahan-Sayur-Asli-penambah-Nafsu-Makan-Penambah-Berat-Badan-BB-Booster-MPASI-Bayi-i.2938811.856037493?sp_atk=0c1aa788-30e5-4762-a8ef-1192ca0b1efc&xptdk=0c1aa788-30e5-4762-a8ef-1192ca0b1efc,https://shopee.co.id/Makanan-Minuman-cat.11043451
Gehel Mie Lidi 200gr  - Makanan Ringan (Grosir),14.440,10RB+ Terjual,KAB. TASIKMALAYA,https://shopee.co.id/Gehel-Mie-Lidi-200gr-Makanan-Ringan-(Grosir)-i.120552964.3726142118?sp_atk=58880e1c-de74-4bed-9ad8-d11e45ec3deb&xptdk=58880e1c-de74-4bed-9ad8-d11e45ec3deb,https://shopee.co.id/Makanan-Minuman-cat.11043451
ROYCO bumbu penyedap 9gr kaldu AYAM SAPI sachet RENCENG ( isi 12 ),4.899,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/ROYCO-bumbu-penyedap-9gr-kaldu-AYAM-SAPI-sachet-RENCENG-(-isi-12-)-i.256364012.21260095427?sp_atk=90e96220-276f-4ed6-913a-2a53e00e0485&xptdk=90e96220-276f-4ed6-913a-2a53e00e0485,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kurma SUKARI 3KG Basah / Sukkari Premium 100% Asli Original / Oleh Oleh Haji dan Umroh,105.000,"7,8RB Terjual",KOTA JAKARTA PUSAT,https://shopee.co.id/Kurma-SUKARI-3KG-Basah-Sukkari-Premium-100-Asli-Original-Oleh-Oleh-Haji-dan-Umroh-i.309225430.5356575665?sp_atk=e5cbfa4b-945b-446e-9f98-3237fc15325c&xptdk=e5cbfa4b-945b-446e-9f98-3237fc15325c,https://shopee.co.id/Makanan-Minuman-cat.11043451
Wedang Teh Ketumbar Kayu Manis Daun Kelor Jahe Atasi Diabetes Kolesterol,2.700,10RB+ Terjual,KAB. SIDOARJO,https://shopee.co.id/Wedang-Teh-Ketumbar-Kayu-Manis-Daun-Kelor-Jahe-Atasi-Diabetes-Kolesterol-i.222991707.22910257514?sp_atk=6d1c6b0f-45f4-44f4-81fe-434746a4448d&xptdk=6d1c6b0f-45f4-44f4-81fe-434746a4448d,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kremes Hati Ayam Premium,47.500,"9,9RB Terjual",KOTA BANDUNG,https://shopee.co.id/Kremes-Hati-Ayam-Premium-i.570229342.10798781936?sp_atk=a94b7677-3661-43b0-8f53-0f7f11aebe57&xptdk=a94b7677-3661-43b0-8f53-0f7f11aebe57,https://shopee.co.id/Makanan-Minuman-cat.11043451
Collins Dip Glaze 1 kg / Collins Choco Crunchy / Collins Coklat / Collins Tiramisu / Collins Strawberry / Collins Taro / Collins white 1 kg,36.800,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/Collins-Dip-Glaze-1-kg-Collins-Choco-Crunchy-Collins-Coklat-Collins-Tiramisu-Collins-Strawberry-Collins-Taro-Collins-white-1-kg-i.76526080.21276319430?sp_atk=659251ae-4ddf-43dc-9631-cd432d7f87e7&xptdk=659251ae-4ddf-43dc-9631-cd432d7f87e7,https://shopee.co.id/Makanan-Minuman-cat.11043451
SAMBAL BABY CUMI/SAMBEL CAKALANG/PETE/CABE IJO/TERI/BALADO/EBI/EXTRA HOT/KECAP PEDAS/AYAM SUWIR KEMASAN 120gram,17.850,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/SAMBAL-BABY-CUMI-SAMBEL-CAKALANG-PETE-CABE-IJO-TERI-BALADO-EBI-EXTRA-HOT-KECAP-PEDAS-AYAM-SUWIR-KEMASAN-120gram-i.149224736.23531463513?sp_atk=9fdfeb38-52cd-4425-8cf3-477f75f8048c&xptdk=9fdfeb38-52cd-4425-8cf3-477f75f8048c,https://shopee.co.id/Makanan-Minuman-cat.11043451
SUSU KAMBING ETAWA GRADE A1 1000GR/1KG ORIGINAL,68.000,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/SUSU-KAMBING-ETAWA-GRADE-A1-1000GR-1KG-ORIGINAL-i.147911756.17992251690?sp_atk=b57c3b79-b879-4aa5-b193-27d762729e5b&xptdk=b57c3b79-b879-4aa5-b193-27d762729e5b,https://shopee.co.id/Makanan-Minuman-cat.11043451
PAKET HEMAT BASO ACI AYAM SUWIR 7pcs / BASO ACI HEMAT AYAM,46.800,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/PAKET-HEMAT-BASO-ACI-AYAM-SUWIR-7pcs-BASO-ACI-HEMAT-AYAM-i.133183718.21461959742?sp_atk=6f94f7d0-2dd3-4d39-989f-6fdfc849f4e1&xptdk=6f94f7d0-2dd3-4d39-989f-6fdfc849f4e1,https://shopee.co.id/Makanan-Minuman-cat.11043451
JennToys - COLLINS CRUNCHY - COKLAT VIRAL,36.999,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/JennToys-COLLINS-CRUNCHY-COKLAT-VIRAL-i.14831233.19184614129?sp_atk=8b31a60a-b9fa-42c6-a698-fe34e6e6626f&xptdk=8b31a60a-b9fa-42c6-a698-fe34e6e6626f,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kopi Hitam L-karnitin Kopi Diet untuk Body Goals,98.900,"3,6RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/Kopi-Hitam-L-karnitin-Kopi-Diet-untuk-Body-Goals-i.47423916.17798763072?sp_atk=a00ccc1b-3810-47e8-8259-f40e9fd84e2e&xptdk=a00ccc1b-3810-47e8-8259-f40e9fd84e2e,https://shopee.co.id/Makanan-Minuman-cat.11043451
PEMPEK PALEMBANG ASLI IKAN ISI 20 PCS  FREE PEMPEK KULIT ISI 5 - PEMPEK PALEMBANG ASLI 𝐈𝐒𝐈 𝟐𝟎,50.000,10RB+ Terjual,KAB. SIDOARJO,https://shopee.co.id/PEMPEK-PALEMBANG-ASLI-IKAN-ISI-20-PCS-FREE-PEMPEK-KULIT-ISI-5-PEMPEK-PALEMBANG-ASLI-𝐈𝐒𝐈-𝟐𝟎-i.591690120.12550332591?sp_atk=c2e70442-02b1-43b5-b127-636fca7f815e&xptdk=c2e70442-02b1-43b5-b127-636fca7f815e,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kurma Palm Fruit 500gr original | Palm Fruut Tunisia Tangkai,31.000,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Kurma-Palm-Fruit-500gr-original-Palm-Fruut-Tunisia-Tangkai-i.891971469.16889408712?sp_atk=03e7411c-b3a2-4f61-93b6-1eb30a969fbf&xptdk=03e7411c-b3a2-4f61-93b6-1eb30a969fbf,https://shopee.co.id/Makanan-Minuman-cat.11043451
Sambal Cumi Asin/Pete/Bajak Ebi/Teri Medan Sambel Mr.Crispy,29.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Sambal-Cumi-Asin-Pete-Bajak-Ebi-Teri-Medan-Sambel-Mr.Crispy-i.239139865.9643085048?sp_atk=a0ce9ba6-8aa3-4243-b62d-025c675d790e&xptdk=a0ce9ba6-8aa3-4243-b62d-025c675d790e,https://shopee.co.id/Makanan-Minuman-cat.11043451
Basreng Stik Pdas Daun Jeruk 1kg,32.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/Basreng-Stik-Pdas-Daun-Jeruk-1kg-i.874327288.22421147301?sp_atk=4b6a1ae3-014b-447e-88e5-0144e98cccef&xptdk=4b6a1ae3-014b-447e-88e5-0144e98cccef,https://shopee.co.id/Makanan-Minuman-cat.11043451
Basreng kering basreng original daun jeru isi 500gram,18.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/Basreng-kering-basreng-original-daun-jeru-isi-500gram-i.537531739.10850631493?sp_atk=13f0fced-047c-4db7-8c7e-22456f0c9944&xptdk=13f0fced-047c-4db7-8c7e-22456f0c9944,https://shopee.co.id/Makanan-Minuman-cat.11043451
Mamafuji - Rendang Daging 350gr (Mini Size),99.999,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Mamafuji-Rendang-Daging-350gr-(Mini-Size)-i.662114169.23120255919?sp_atk=2af7f37a-7f13-414f-b2e7-5bd94d904ebe&xptdk=2af7f37a-7f13-414f-b2e7-5bd94d904ebe,https://shopee.co.id/Makanan-Minuman-cat.11043451
MIE LIDI 40gr / MIE LIDI PEDAS / MIE LIDI NGABRET BANYAK RASA / MIE LIDI BANDUNG,1.980,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/MIE-LIDI-40gr-MIE-LIDI-PEDAS-MIE-LIDI-NGABRET-BANYAK-RASA-MIE-LIDI-BANDUNG-i.150987228.7609953714?sp_atk=2b750b9b-e585-4146-9750-3144707e53bc&xptdk=2b750b9b-e585-4146-9750-3144707e53bc,https://shopee.co.id/Makanan-Minuman-cat.11043451
(FLASH SALE) BASRENG JAWARA BUMBU MELIMPAH RUAH - 1KG,33.999,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/(FLASH-SALE)-BASRENG-JAWARA-BUMBU-MELIMPAH-RUAH-1KG-i.119540675.22430077265?sp_atk=db01a2a3-f573-4a72-b30b-5ee72fd3848f&xptdk=db01a2a3-f573-4a72-b30b-5ee72fd3848f,https://shopee.co.id/Makanan-Minuman-cat.11043451
KERIPIK KRUPUK BUAH 35 50 100 Gram NANGKA APEL MANGGA MIX FRUIT NANAS RAMBUTAN STROBERI DURIAN CAPPUCINO ANGGURKhas Kota Batu,11.040,10RB+ Terjual,KOTA BATU,https://shopee.co.id/KERIPIK-KRUPUK-BUAH-35-50-100-Gram-NANGKA-APEL-MANGGA-MIX-FRUIT-NANAS-RAMBUTAN-STROBERI-DURIAN-CAPPUCINO-ANGGURKhas-Kota-Batu-i.303075586.13320497716?sp_atk=94610554-19eb-4994-b47f-a7f37c536bdf&xptdk=94610554-19eb-4994-b47f-a7f37c536bdf,https://shopee.co.id/Makanan-Minuman-cat.11043451
Eatsambel - Paket Kerjasama Mas Yangun (Set 4),129.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Eatsambel-Paket-Kerjasama-Mas-Yangun-(Set-4)-i.92396779.16591008590?sp_atk=dddc3452-9b72-4d38-8986-111d15bbf881&xptdk=dddc3452-9b72-4d38-8986-111d15bbf881,https://shopee.co.id/Makanan-Minuman-cat.11043451
BASO ACI ABAH TEA BAKSO ACI TULANG RANGU PEDAS CUANKI INSTAN BAKSO ACI TULANG RANGU TERMURAH,5.499,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/BASO-ACI-ABAH-TEA-BAKSO-ACI-TULANG-RANGU-PEDAS-CUANKI-INSTAN-BAKSO-ACI-TULANG-RANGU-TERMURAH-i.128148640.8919083239?sp_atk=14bd5bf6-4f3c-4b56-9ce8-cbfc0af0729d&xptdk=14bd5bf6-4f3c-4b56-9ce8-cbfc0af0729d,https://shopee.co.id/Makanan-Minuman-cat.11043451
KIRIM INSTAN Cabe Rawit Merah Sayur Express,7.980,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Cabe-Rawit-Merah-Sayur-Express-i.29231514.6820709196?sp_atk=1e0b9730-2b2e-4953-b418-a3ce035d2e39&xptdk=1e0b9730-2b2e-4953-b418-a3ce035d2e39,https://shopee.co.id/Makanan-Minuman-cat.11043451
Grandville abon Original / abon anak No MSG halal mpasi Penambah Nafsu Makan Penambah Berat Badan BB Booster MPASI Bayi Anti GTM abon bayi non pengawet,37.500,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Grandville-abon-Original-abon-anak-No-MSG-halal-mpasi-Penambah-Nafsu-Makan-Penambah-Berat-Badan-BB-Booster-MPASI-Bayi-Anti-GTM-abon-bayi-non-pengawet-i.2938811.5665439808?sp_atk=5463ce29-212e-4f9c-bf3d-b8a40db6b9ab&xptdk=5463ce29-212e-4f9c-bf3d-b8a40db6b9ab,https://shopee.co.id/Makanan-Minuman-cat.11043451
KIRIM INSTAN Wortel Sayur Express,4.520,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Wortel-Sayur-Express-i.29231514.6919346381?sp_atk=9d9f667f-3e24-48fc-8013-3474c1ca8a70&xptdk=9d9f667f-3e24-48fc-8013-3474c1ca8a70,https://shopee.co.id/Makanan-Minuman-cat.11043451
Baso Aci Instan Home Made murah,6.100,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Baso-Aci-Instan-Home-Made-murah-i.79091761.3259124660?sp_atk=8843d1dd-9774-42c9-9d69-780f3ce74602&xptdk=8843d1dd-9774-42c9-9d69-780f3ce74602,https://shopee.co.id/Makanan-Minuman-cat.11043451
PAKET 3 BOX SUSU ETAWALIN - Paket Sembuh Susu Sendi Atasi Radang Sendi Nyeri Tulang Cegah Osteoporosis Osteoartritis Pengeroposan Tulang Susu Kambing Etawa Kesehatan Susu Bubuk Murni Original Ettawa 100% Ori Susu Asam Urat Etawalin Platinum,261.000,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/PAKET-3-BOX-SUSU-ETAWALIN-Paket-Sembuh-Susu-Sendi-Atasi-Radang-Sendi-Nyeri-Tulang-Cegah-Osteoporosis-Osteoartritis-Pengeroposan-Tulang-Susu-Kambing-Etawa-Kesehatan-Susu-Bubuk-Murni-Original-Ettawa-100-Ori-Susu-Asam-Urat-Etawalin-Platinum-i.391922848.21045078428?sp_atk=2eb45284-97ac-42cb-8410-e9e333c2fa31&xptdk=2eb45284-97ac-42cb-8410-e9e333c2fa31,https://shopee.co.id/Makanan-Minuman-cat.11043451
Paket Hemat Baso Aci Instan 12pcs / Bakso Aci Boci Instan Homemade / Baso Aci Bilqis,34.400,"4,6RB Terjual",KAB. JOMBANG,https://shopee.co.id/Paket-Hemat-Baso-Aci-Instan-12pcs-Bakso-Aci-Boci-Instan-Homemade-Baso-Aci-Bilqis-i.1038059321.22486666651?sp_atk=4d90245b-52a1-4fa7-b9ef-548b87aa5353&xptdk=4d90245b-52a1-4fa7-b9ef-548b87aa5353,https://shopee.co.id/Makanan-Minuman-cat.11043451
PAKET BASO ACI 12 BUNGKUS PAKET HEMAT,42.999,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/PAKET-BASO-ACI-12-BUNGKUS-PAKET-HEMAT-i.133183718.23719446386?sp_atk=5189b44a-20c1-4a2a-a85d-15c279da9015&xptdk=5189b44a-20c1-4a2a-a85d-15c279da9015,https://shopee.co.id/Makanan-Minuman-cat.11043451
GARLICKYS Rempah Bubuk Premium Bawang Putih Bombay Merah Bubuk Lada Hitam Putih Merica Bubuk Bubuk Ngohiong Halal Paprika Cabe Chili Cinnamon Kayu Manis Bubuk Powder Italian Herbs Seasoning Parsley Rosemary Thyme Basil Oregano Ginger Garlickys,15.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/GARLICKYS-Rempah-Bubuk-Premium-Bawang-Putih-Bombay-Merah-Bubuk-Lada-Hitam-Putih-Merica-Bubuk-Bubuk-Ngohiong-Halal-Paprika-Cabe-Chili-Cinnamon-Kayu-Manis-Bubuk-Powder-Italian-Herbs-Seasoning-Parsley-Rosemary-Thyme-Basil-Oregano-Ginger-Garlickys-i.259129785.3679389843?sp_atk=db45be27-dc51-4122-ad23-61bbbbd5e3ae&xptdk=db45be27-dc51-4122-ad23-61bbbbd5e3ae,https://shopee.co.id/Makanan-Minuman-cat.11043451
Yoghurt Biokul To Go 80Gr,5.990,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Yoghurt-Biokul-To-Go-80Gr-i.7928674.25051231709?sp_atk=b7bf03c0-741f-448c-a0d4-f4e68bf9af1c&xptdk=b7bf03c0-741f-448c-a0d4-f4e68bf9af1c,https://shopee.co.id/Makanan-Minuman-cat.11043451
BASRENG 100gr / BAKSO GORENG / BASO GORENG NGABRET,4.450,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/BASRENG-100gr-BAKSO-GORENG-BASO-GORENG-NGABRET-i.150987228.3410633152?sp_atk=cb59d587-9f6a-4723-afa5-4d508929ffa3&xptdk=cb59d587-9f6a-4723-afa5-4d508929ffa3,https://shopee.co.id/Makanan-Minuman-cat.11043451
SUNCO 2 LITER 1 DUS 6 POUCH,211.899,"6,9RB Terjual",KAB. TULUNGAGUNG,https://shopee.co.id/SUNCO-2-LITER-1-DUS-6-POUCH-i.183323895.25351406606?sp_atk=83d68ca4-250c-4f82-81ba-66266faab19b&xptdk=83d68ca4-250c-4f82-81ba-66266faab19b,https://shopee.co.id/Makanan-Minuman-cat.11043451
Daun Salam / Daun Jeruk / Daun Seledri / Serai,3.200,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Daun-Salam-Daun-Jeruk-Daun-Seledri-Serai-i.54395976.6526974116?sp_atk=a2e44d15-0104-4a4b-827b-f38e361c7428&xptdk=a2e44d15-0104-4a4b-827b-f38e361c7428,https://shopee.co.id/Makanan-Minuman-cat.11043451
(PROMO) Basreng pedas daun jeruk 1kg,35.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/(PROMO)-Basreng-pedas-daun-jeruk-1kg-i.537531739.22524855950?sp_atk=9cfb66c5-061a-4a83-88f4-65bc62d69877&xptdk=9cfb66c5-061a-4a83-88f4-65bc62d69877,https://shopee.co.id/Makanan-Minuman-cat.11043451
CIRENG ISI KHAS BANDUNG 10 VARIAN RASA. ORDER MINIMAL 10 (ECER),930,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/CIRENG-ISI-KHAS-BANDUNG-10-VARIAN-RASA.-ORDER-MINIMAL-10-(ECER)-i.538890828.23576585516?sp_atk=9e7d56e2-6bba-4018-adc4-85aa3d103992&xptdk=9e7d56e2-6bba-4018-adc4-85aa3d103992,https://shopee.co.id/Makanan-Minuman-cat.11043451
Susu Etawalin Original Atasi Nyeri Sendi & Tulang,99.000,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Susu-Etawalin-Original-Atasi-Nyeri-Sendi-Tulang-i.891430164.12098486259?sp_atk=006c4872-89a2-4f4c-82ff-883882b58949&xptdk=006c4872-89a2-4f4c-82ff-883882b58949,https://shopee.co.id/Makanan-Minuman-cat.11043451
Black Garlic Premium Quality / Bawang Hitam Tunggal Kualitas Premium,54.899,10RB+ Terjual,KAB. SIDOARJO,https://shopee.co.id/Black-Garlic-Premium-Quality-Bawang-Hitam-Tunggal-Kualitas-Premium-i.527102250.21664937462?sp_atk=38b72ada-5815-4cb2-83cd-d8fdf53ebd08&xptdk=38b72ada-5815-4cb2-83cd-d8fdf53ebd08,https://shopee.co.id/Makanan-Minuman-cat.11043451
BASRENG DAUN JERUK 1kg (BACA DESKRIPSI BOX),35.819,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/BASRENG-DAUN-JERUK-1kg-(BACA-DESKRIPSI-BOX)-i.51256920.9478627246?sp_atk=550d219a-8746-4eba-9c5a-8653231bfeb5&xptdk=550d219a-8746-4eba-9c5a-8653231bfeb5,https://shopee.co.id/Makanan-Minuman-cat.11043451
BUMBOO Abon Asli - Tekstur Lembut MPASI Si Kecil - Sumber Protein - Tanpa MSG - Tanpa Pengawet,33.900,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/BUMBOO-Abon-Asli-Tekstur-Lembut-MPASI-Si-Kecil-Sumber-Protein-Tanpa-MSG-Tanpa-Pengawet-i.3343006.18367412044?sp_atk=cf00f34c-7a63-4d34-b5f6-853729fd064f&xptdk=cf00f34c-7a63-4d34-b5f6-853729fd064f,https://shopee.co.id/Makanan-Minuman-cat.11043451
𝐂𝐈𝐎𝐌𝐘 - Cuanki Spicy Cup Kemasan Kecil 35gr,11.900,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/𝐂𝐈𝐎𝐌𝐘-Cuanki-Spicy-Cup-Kemasan-Kecil-35gr-i.695661069.23567634040?sp_atk=384a4272-17f0-4f03-9e37-108cf69f5a30&xptdk=384a4272-17f0-4f03-9e37-108cf69f5a30,https://shopee.co.id/Makanan-Minuman-cat.11043451
Grandville Abon Sapi Ayam Crunchy – Abon Anak Non MSG Halal MPASI,37.500,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Grandville-Abon-Sapi-Ayam-Crunchy-–-Abon-Anak-Non-MSG-Halal-MPASI-i.217251329.8126376012?sp_atk=f0008200-038a-4ff6-8718-ce1be0ca3baa&xptdk=f0008200-038a-4ff6-8718-ce1be0ca3baa,https://shopee.co.id/Makanan-Minuman-cat.11043451
basreng stik setengah kg / 500 gr,26.000,10RB+ Terjual,KOTA BANJARMASIN,https://shopee.co.id/basreng-stik-setengah-kg-500-gr-i.123392685.12655629331?sp_atk=8ff1c8ff-380b-4b1a-87aa-47ab22ff60d3&xptdk=8ff1c8ff-380b-4b1a-87aa-47ab22ff60d3,https://shopee.co.id/Makanan-Minuman-cat.11043451
CIMORY SQUEEZE MINI SQUEEZE STICK YOGURT 40GR 40 GR,2.070,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/CIMORY-SQUEEZE-MINI-SQUEEZE-STICK-YOGURT-40GR-40-GR-i.499048511.19279534831?sp_atk=75ae8a38-9200-4d3d-a363-814b1b058bfd&xptdk=75ae8a38-9200-4d3d-a363-814b1b058bfd,https://shopee.co.id/Makanan-Minuman-cat.11043451
BAHAN ES SUNTIK CAMELO ES BANTAL BUBUK ES CAMELO PER RENCENG,3.590,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/BAHAN-ES-SUNTIK-CAMELO-ES-BANTAL-BUBUK-ES-CAMELO-PER-RENCENG-i.5295954.4562343015?sp_atk=a3a915d4-3c84-4d17-bfa0-c5ac1697eeaa&xptdk=a3a915d4-3c84-4d17-bfa0-c5ac1697eeaa,https://shopee.co.id/Makanan-Minuman-cat.11043451
Macaroni Cuck Basreng Pedas Daun Jeruk Kemasan Reguler 80gr,8.010,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Macaroni-Cuck-Basreng-Pedas-Daun-Jeruk-Kemasan-Reguler-80gr-i.20268692.2308191363?sp_atk=add86ce3-03c1-4e64-b2d0-c8a41deecf23&xptdk=add86ce3-03c1-4e64-b2d0-c8a41deecf23,https://shopee.co.id/Makanan-Minuman-cat.11043451
